Printing Modifier Definitions:
Tag: none, Categories: none
Tag: state_pop_support_law_private_military_mult, Categories: state
Tag: state_pop_support_law_decentralization_add, Categories: state
Tag: state_pop_support_law_decentralization_mult, Categories: state
Tag: state_pop_support_law_anti_industrialization_add, Categories: state
Tag: state_pop_support_law_anti_industrialization_mult, Categories: state
Tag: state_pop_support_law_free_market_add, Categories: state
Tag: state_pop_support_law_free_market_mult, Categories: state
Tag: state_pop_support_law_interventionism_add, Categories: state
Tag: state_pop_support_law_interventionism_mult, Categories: state
Tag: state_pop_support_law_socialization_add, Categories: state
Tag: state_pop_support_law_socialization_mult, Categories: state
Tag: state_pop_support_law_total_nationalization_add, Categories: state
Tag: state_pop_support_law_total_nationalization_mult, Categories: state
Tag: state_pop_support_law_heavy_industry_nationalization_add, Categories: state
Tag: state_pop_support_law_heavy_industry_nationalization_mult, Categories: state
Tag: state_pop_support_law_military_industry_nationalization_add, Categories: state
Tag: state_pop_support_law_military_industry_nationalization_mult, Categories: state
Tag: state_pop_support_law_resource_extraction_nationalization_add, Categories: state
Tag: state_pop_support_law_resource_extraction_nationalization_mult, Categories: state
Tag: state_pop_support_law_public_utility_companies_add, Categories: state
Tag: state_pop_support_law_public_utility_companies_mult, Categories: state
Tag: state_pop_support_law_no_nationalization_add, Categories: state
Tag: state_pop_support_law_no_nationalization_mult, Categories: state
Tag: state_pop_support_law_export_orientation_add, Categories: state
Tag: state_pop_support_law_export_orientation_mult, Categories: state
Tag: state_pop_support_law_import_substitution_add, Categories: state
Tag: state_pop_support_law_import_substitution_mult, Categories: state
Tag: state_pop_support_law_protectionism_add, Categories: state
Tag: state_pop_support_law_protectionism_mult, Categories: state
Tag: state_pop_support_law_free_trade_add, Categories: state
Tag: state_pop_support_law_free_trade_mult, Categories: state
Tag: state_pop_support_law_isolationism_add, Categories: state
Tag: state_pop_support_law_isolationism_mult, Categories: state
Tag: state_pop_support_law_consumption_based_taxation_add, Categories: state
Tag: state_pop_support_law_consumption_based_taxation_mult, Categories: state
Tag: state_pop_support_law_per_capita_based_taxation_add, Categories: state
Tag: state_pop_support_law_per_capita_based_taxation_mult, Categories: state
Tag: state_pop_support_law_income_taxation_add, Categories: state
Tag: state_pop_support_law_income_taxation_mult, Categories: state
Tag: state_pop_support_law_capital_gains_add, Categories: state
Tag: state_pop_support_law_capital_gains_mult, Categories: state
Tag: state_pop_support_law_wealth_taxation_add, Categories: state
Tag: state_pop_support_law_wealth_taxation_mult, Categories: state
Tag: state_pop_support_law_profit_expropriation_add, Categories: state
Tag: state_pop_support_law_profit_expropriation_mult, Categories: state
Tag: state_pop_support_law_informal_schooling_add, Categories: state
Tag: state_pop_support_law_informal_schooling_mult, Categories: state
Tag: state_pop_support_law_church_run_schools_add, Categories: state
Tag: state_pop_support_law_church_run_schools_mult, Categories: state
Tag: state_pop_support_law_private_schools_add, Categories: state
Tag: state_pop_support_law_private_schools_mult, Categories: state
Tag: state_pop_support_law_mixed_funded_schools_add, Categories: state
Tag: state_pop_support_law_mixed_funded_schools_mult, Categories: state
Tag: state_pop_support_law_state_funded_schools_add, Categories: state
Tag: state_pop_support_law_state_funded_schools_mult, Categories: state
Tag: state_pop_support_law_charity_health_system_add, Categories: state
Tag: state_pop_support_law_charity_health_system_mult, Categories: state
Tag: state_pop_support_law_church_run_hospitals_add, Categories: state
Tag: state_pop_support_law_church_run_hospitals_mult, Categories: state
Tag: state_pop_support_law_private_health_insurance_add, Categories: state
Tag: state_pop_support_law_private_health_insurance_mult, Categories: state
Tag: state_pop_support_law_subsidized_health_insurance_add, Categories: state
Tag: state_pop_support_law_subsidized_health_insurance_mult, Categories: state
Tag: state_pop_support_law_universal_healthcare_add, Categories: state
Tag: state_pop_support_law_universal_healthcare_mult, Categories: state
Tag: state_pop_support_law_no_environment_regulations_add, Categories: state
Tag: state_pop_support_law_no_environment_regulations_mult, Categories: state
Tag: state_pop_support_law_environmental_protection_agency_add, Categories: state
Tag: state_pop_support_law_environmental_protection_agency_mult, Categories: state
Tag: state_pop_support_law_emission_regulation_add, Categories: state
Tag: state_pop_support_law_emission_regulation_mult, Categories: state
Tag: state_pop_support_law_net_zero_add, Categories: state
Tag: state_pop_support_law_net_zero_mult, Categories: state
Tag: state_pop_support_law_pollution_ban_add, Categories: state
Tag: state_pop_support_law_pollution_ban_mult, Categories: state
Tag: state_pop_support_law_no_legal_corporations_add, Categories: state
Tag: state_pop_support_law_no_legal_corporations_mult, Categories: state
Tag: state_pop_support_law_state_corporations_add, Categories: state
Tag: state_pop_support_law_state_corporations_mult, Categories: state
Tag: state_pop_support_law_corporate_friendly_policies_add, Categories: state
Tag: state_pop_support_law_corporate_friendly_policies_mult, Categories: state
Tag: state_pop_support_law_anti_trust_regulation_add, Categories: state
Tag: state_pop_support_law_anti_trust_regulation_mult, Categories: state
Tag: state_pop_support_law_consumer_protection_add, Categories: state
Tag: state_pop_support_law_consumer_protection_mult, Categories: state
Tag: state_pop_support_law_no_wmds_add, Categories: state
Tag: state_pop_support_law_no_wmds_mult, Categories: state
Tag: state_pop_support_law_civilian_applications_add, Categories: state
Tag: state_pop_support_law_civilian_applications_mult, Categories: state
Tag: state_pop_support_law_deterrence_add, Categories: state
Tag: state_pop_support_law_deterrence_mult, Categories: state
Tag: state_pop_support_law_first_strike_add, Categories: state
Tag: state_pop_support_law_first_strike_mult, Categories: state
Tag: state_pop_support_law_outlawed_dissent_add, Categories: state
Tag: state_pop_support_law_outlawed_dissent_mult, Categories: state
Tag: state_pop_support_law_censorship_add, Categories: state
Tag: state_pop_support_law_censorship_mult, Categories: state
Tag: state_pop_support_law_right_of_assembly_add, Categories: state
Tag: state_pop_support_law_right_of_assembly_mult, Categories: state
Tag: state_pop_support_law_protected_speech_add, Categories: state
Tag: state_pop_support_law_protected_speech_mult, Categories: state
Tag: state_pop_support_law_no_workers_protections_add, Categories: state
Tag: state_pop_support_law_no_workers_protections_mult, Categories: state
Tag: state_pop_support_law_workplace_safety_standards_add, Categories: state
Tag: state_pop_support_law_workplace_safety_standards_mult, Categories: state
Tag: state_pop_support_law_standard_workweeks_add, Categories: state
Tag: state_pop_support_law_standard_workweeks_mult, Categories: state
Tag: state_pop_support_law_wrongful_dismissal_protections_add, Categories: state
Tag: state_pop_support_law_wrongful_dismissal_protections_mult, Categories: state
Tag: state_pop_support_law_mandatory_parental_leave_add, Categories: state
Tag: state_pop_support_law_mandatory_parental_leave_mult, Categories: state
Tag: state_pop_support_law_child_labor_allowed_add, Categories: state
Tag: state_pop_support_law_child_labor_allowed_mult, Categories: state
Tag: state_pop_support_law_restricted_child_labor_add, Categories: state
Tag: state_pop_support_law_restricted_child_labor_mult, Categories: state
Tag: state_pop_support_law_compulsory_education_add, Categories: state
Tag: state_pop_support_law_compulsory_education_mult, Categories: state
Tag: state_pop_support_law_compulsory_higher_education_add, Categories: state
Tag: state_pop_support_law_compulsory_higher_education_mult, Categories: state
Tag: state_pop_support_law_legal_guardianship_add, Categories: state
Tag: state_pop_support_law_legal_guardianship_mult, Categories: state
Tag: state_pop_support_law_women_own_property_add, Categories: state
Tag: state_pop_support_law_women_own_property_mult, Categories: state
Tag: state_pop_support_law_women_in_the_workplace_add, Categories: state
Tag: state_pop_support_law_women_in_the_workplace_mult, Categories: state
Tag: state_pop_support_law_political_participation_add, Categories: state
Tag: state_pop_support_law_political_participation_mult, Categories: state
Tag: state_pop_support_law_gender_equality_add, Categories: state
Tag: state_pop_support_law_gender_equality_mult, Categories: state
Tag: state_pop_support_law_no_family_planning_add, Categories: state
Tag: state_pop_support_law_no_family_planning_mult, Categories: state
Tag: state_pop_support_law_criminalized_birth_control_add, Categories: state
Tag: state_pop_support_law_criminalized_birth_control_mult, Categories: state
Tag: state_pop_support_law_family_planning_programs_add, Categories: state
Tag: state_pop_support_law_family_planning_programs_mult, Categories: state
Tag: state_pop_support_law_enshrined_reproductive_rights_add, Categories: state
Tag: state_pop_support_law_enshrined_reproductive_rights_mult, Categories: state
Tag: state_pop_support_law_family_size_controls_add, Categories: state
Tag: state_pop_support_law_family_size_controls_mult, Categories: state
Tag: state_pop_support_law_one_child_policy_add, Categories: state
Tag: state_pop_support_law_one_child_policy_mult, Categories: state
Tag: state_pop_support_law_no_welfare_add, Categories: state
Tag: state_pop_support_law_no_welfare_mult, Categories: state
Tag: state_pop_support_law_poor_laws_add, Categories: state
Tag: state_pop_support_law_poor_laws_mult, Categories: state
Tag: state_pop_support_law_income_security_add, Categories: state
Tag: state_pop_support_law_income_security_mult, Categories: state
Tag: state_pop_support_law_income_supplementation_add, Categories: state
Tag: state_pop_support_law_income_supplementation_mult, Categories: state
Tag: state_pop_support_law_welfare_state_add, Categories: state
